"GeneID" "Length"
"29623" "Bra029713" 1386
"29624" "Bra029714" 708
"29625" "Bra029715" 1689
"29626" "Bra029716" 1062
"29627" "Bra029717" 2157
"29628" "Bra029718" 1194
"29629" "Bra029719" 336
"29630" "Bra029720" 948
"29631" "Bra029721" 2751
"29632" "Bra029722" 2055
"29633" "Bra029723" 342
"29634" "Bra029724" 1197
"29635" "Bra029725" 933
"29636" "Bra029726" 4041
"29637" "Bra029727" 513
"29638" "Bra029728" 1137
"29639" "Bra029729" 987
"29640" "Bra029730" 294
"29641" "Bra029731" 1530
"29642" "Bra029732" 867
"29643" "Bra029733" 2619
"29644" "Bra029734" 999
"29645" "Bra029735" 3033
"29646" "Bra029736" 1776
"29647" "Bra029738" 843
"29648" "Bra029739" 1590
"29649" "Bra029740" 1221
"29650" "Bra029741" 1389
"29651" "Bra029742" 402
"29652" "Bra029743" 1065
"29653" "Bra029744" 1191
"29654" "Bra029745" 576
"29655" "Bra029746" 2739
"29656" "Bra029747" 2010
"29657" "Bra029748" 1470
"29658" "Bra029749" 1077
"29659" "Bra029750" 981
"29660" "Bra029751" 735
"29661" "Bra029752" 972
"29662" "Bra029753" 1707
"29663" "Bra029754" 1476
"29664" "Bra029755" 1473
"29665" "Bra029756" 618
"29666" "Bra029757" 1365
"29667" "Bra029758" 495
"29668" "Bra029759" 354
"29669" "Bra029760" 861
"29670" "Bra029761" 1104
"29671" "Bra029762" 1506
"29672" "Bra029763" 480
"29673" "Bra029764" 408
"29674" "Bra029765" 243
"29675" "Bra029766" 1935
"29676" "Bra029767" 1284
"29677" "Bra029768" 1116
"29678" "Bra029769" 2271
"29679" "Bra029770" 1317
"29680" "Bra029771" 372
"29681" "Bra029772" 1845
"29682" "Bra029773" 996
"29683" "Bra029774" 2442
"29684" "Bra029775" 1323
"29685" "Bra029776" 1422
"29686" "Bra029777" 864
"29687" "Bra029778" 915
"29688" "Bra029779" 2664
"29689" "Bra029780" 1221
"29690" "Bra029781" 1068
"29691" "Bra029782" 2400
"29692" "Bra029783" 2955
"29693" "Bra029784" 222
"29694" "Bra029785" 807
"29695" "Bra029786" 1368
"29696" "Bra029787" 1374
"29697" "Bra029788" 1146
"29698" "Bra029789" 2298
"29699" "Bra029790" 444
"29700" "Bra029791" 1170
"29701" "Bra029792" 258
"29702" "Bra029793" 204
"29703" "Bra029794" 1284
"29704" "Bra029795" 2430
"29705" "Bra029796" 2220
"29706" "Bra029797" 297
"29707" "Bra029798" 342
"29708" "Bra029799" 579
"29709" "Bra029800" 978
"29710" "Bra029801" 1461
"29711" "Bra029802" 588
"29712" "Bra029803" 681
"29713" "Bra029804" 615
"29714" "Bra029805" 2454
"29715" "Bra029806" 444
"29716" "Bra029807" 972
"29717" "Bra029808" 216
"29718" "Bra029809" 930
"29719" "Bra029810" 537
"29720" "Bra029811" 459
"29721" "Bra029812" 1635
"29722" "Bra029813" 1260
"29723" "Bra029814" 1740
"29724" "Bra029815" 696
"29725" "Bra029816" 1584
"29726" "Bra029817" 504
"29727" "Bra029818" 915
"29728" "Bra029819" 1155
"29729" "Bra029820" 255
"29730" "Bra029821" 627
"29731" "Bra029822" 1755
"29732" "Bra029823" 714
"29733" "Bra029824" 735
"29734" "Bra029825" 1482
"29735" "Bra029826" 990
"29736" "Bra029827" 720
"29737" "Bra029828" 2997
"29738" "Bra029829" 2988
"29739" "Bra029830" 1539
"29740" "Bra029831" 2121
"29741" "Bra029832" 1236
"29742" "Bra029833" 1896
"29743" "Bra029834" 3309
"29744" "Bra029835" 804
"29745" "Bra029836" 1602
"29746" "Bra029837" 2022
"29747" "Bra029838" 1587
"29748" "Bra029839" 1170
"29749" "Bra029840" 1326
"29750" "Bra029841" 306
"29751" "Bra029842" 1248
"29752" "Bra029843" 978
"29753" "Bra029844" 1368
"29754" "Bra029845" 951
"29755" "Bra029846" 2322
"29756" "Bra029847" 486
"29757" "Bra029848" 390
"29758" "Bra029849" 1512
"29759" "Bra029850" 1446
"29760" "Bra029851" 1128
"29761" "Bra029852" 1551
"29762" "Bra029853" 978
"29763" "Bra029854" 231
"29764" "Bra029855" 849
"29765" "Bra029856" 453
"29766" "Bra029857" 1011
"29767" "Bra029858" 1203
"29768" "Bra029859" 2853
"29769" "Bra029860" 1527
"29770" "Bra029861" 1158
"29771" "Bra029862" 1350
"29772" "Bra029863" 1122
"29773" "Bra029864" 990
"29774" "Bra029865" 2037
"29775" "Bra029866" 861
"29776" "Bra029867" 1107
"29777" "Bra029868" 633
"29778" "Bra029869" 597
"29779" "Bra029870" 1137
"29780" "Bra029871" 1317
"29781" "Bra029872" 777
"29782" "Bra029873" 219
"29783" "Bra029874" 3141
"29784" "Bra029875" 828
"29785" "Bra029876" 921
"29786" "Bra029877" 195
"29787" "Bra029878" 720
"29788" "Bra029879" 696
"29789" "Bra029880" 294
"29790" "Bra029881" 861
"29791" "Bra029882" 1725
"29792" "Bra029883" 1095
"29793" "Bra029884" 1587
"29794" "Bra029885" 477
"29795" "Bra029886" 315
"29796" "Bra029887" 567
"29797" "Bra029888" 1356
"29798" "Bra029889" 945
"29799" "Bra029890" 1344
"29800" "Bra029891" 768
"29801" "Bra029892" 1095
"29802" "Bra029893" 1392
"29803" "Bra029894" 1941
"29804" "Bra029895" 927
"29805" "Bra029896" 1053
"29806" "Bra029897" 1335
"29807" "Bra029898" 1335
"29808" "Bra029899" 2025
"29809" "Bra029900" 900
"29810" "Bra029901" 663
"29811" "Bra029902" 1371
"29812" "Bra029903" 681
"29813" "Bra029904" 495
"29814" "Bra029905" 561
"29815" "Bra029906" 1959
"29816" "Bra029907" 837
"29817" "Bra029908" 630
"29818" "Bra029909" 762
"29819" "Bra029910" 1554
"29820" "Bra029911" 210
"29821" "Bra029912" 972
"29822" "Bra029913" 981
"29823" "Bra029914" 873
"29824" "Bra029915" 225
"29825" "Bra029916" 852
"29826" "Bra029917" 939
"29827" "Bra029918" 303
"29828" "Bra029919" 1470
"29829" "Bra029920" 756
"29830" "Bra029921" 1965
"29831" "Bra029922" 2787
"29832" "Bra029923" 930
"29833" "Bra029924" 1869
"29834" "Bra029925" 1206
"29835" "Bra029926" 1098
"29836" "Bra029927" 783
"29837" "Bra029928" 480
"29838" "Bra029929" 1407
"29839" "Bra029930" 795
"29840" "Bra029931" 621
"29841" "Bra029932" 1347
"29842" "Bra029933" 1050
"29843" "Bra029934" 549
"29844" "Bra029935" 2886
"29845" "Bra029936" 2319
"29846" "Bra029937" 1314
"29847" "Bra029938" 1407
"29848" "Bra029939" 1518
"29849" "Bra029940" 222
"29850" "Bra029941" 618
"29851" "Bra029942" 261
"29852" "Bra029943" 1815
"29853" "Bra029944" 1941
"29854" "Bra029945" 345
"29855" "Bra029946" 1032
"29856" "Bra029947" 1584
"29857" "Bra029948" 195
"29858" "Bra029949" 777
"29859" "Bra029950" 954
"29860" "Bra029951" 1458
"29861" "Bra029952" 168
"29862" "Bra029953" 2655
"29863" "Bra029954" 1608
"29864" "Bra029955" 783
"29865" "Bra029956" 2355
"29866" "Bra029957" 3597
"29867" "Bra029958" 2013
"29868" "Bra029959" 525
"29869" "Bra029960" 429
"29870" "Bra029961" 426
"29871" "Bra029962" 489
"29872" "Bra029963" 168
"29873" "Bra029964" 1032
"29874" "Bra029965" 468
"29875" "Bra029966" 1245
"29876" "Bra029967" 789
"29877" "Bra029968" 840
"29878" "Bra029969" 303
"29879" "Bra029970" 276
"29880" "Bra029971" 240
"29881" "Bra029972" 1047
"29882" "Bra029973" 204
"29883" "Bra029974" 1242
"29884" "Bra029975" 1332
"29885" "Bra029976" 402
"29886" "Bra029977" 318
"29887" "Bra029978" 669
"29888" "Bra029979" 507
"29889" "Bra029980" 1386
"29890" "Bra029981" 447
"29891" "Bra029982" 303
"29892" "Bra029983" 1494
"29893" "Bra029984" 441
"29894" "Bra029985" 666
"29895" "Bra029986" 990
"29896" "Bra029987" 1677
"29897" "Bra029988" 1227
"29898" "Bra029989" 1890
"29899" "Bra029990" 885
"29900" "Bra029991" 990
"29901" "Bra029992" 1059
"29902" "Bra029993" 210
"29903" "Bra029994" 1536
"29904" "Bra029995" 1086
"29905" "Bra029996" 1095
"29906" "Bra029997" 1470
"29907" "Bra029998" 252
"29908" "Bra029999" 975
"29909" "Bra030000" 546
"29910" "Bra030001" 1020
"29911" "Bra030002" 693
"29912" "Bra030003" 1194
"29913" "Bra030004" 1965
"29914" "Bra030005" 348
"29915" "Bra030006" 372
"29916" "Bra030007" 10251
"29917" "Bra030008" 375
"29918" "Bra030009" 1116
"29919" "Bra030010" 708
"29920" "Bra030011" 1824
"29921" "Bra030012" 1092
"29922" "Bra030013" 546
"29923" "Bra030014" 909
"29924" "Bra030015" 993
"29925" "Bra030016" 687
"29926" "Bra030017" 324
"29927" "Bra030018" 825
"29928" "Bra030019" 345
"29929" "Bra030020" 906
"29930" "Bra030021" 495
"29931" "Bra030022" 576
"29932" "Bra030023" 1338
"29933" "Bra030024" 1311
"29934" "Bra030025" 960
"29935" "Bra030026" 483
"29936" "Bra030027" 2130
"29937" "Bra030028" 2301
"29938" "Bra030029" 2373
"29939" "Bra030030" 1560
"29940" "Bra030031" 1761
"29941" "Bra030032" 759
"29942" "Bra030033" 486
"29943" "Bra030034" 597
"29944" "Bra030035" 504
"29945" "Bra030036" 543
"29946" "Bra030037" 3054
"29947" "Bra030038" 1389
"29948" "Bra030039" 243
"29949" "Bra030040" 1173
"29950" "Bra030041" 1125
"29951" "Bra030042" 426
"29952" "Bra030043" 609
"29953" "Bra030044" 648
"29954" "Bra030045" 1416
"29955" "Bra030046" 1062
"29956" "Bra030047" 987
"29957" "Bra030048" 675
"29958" "Bra030049" 150
"29959" "Bra030050" 222
"29960" "Bra030051" 1239
"29961" "Bra030052" 1293
"29962" "Bra030053" 858
"29963" "Bra030054" 525
"29964" "Bra030055" 1158
"29965" "Bra030056" 942
"29966" "Bra030057" 771
"29967" "Bra030058" 1545
"29968" "Bra030059" 864
"29969" "Bra030060" 489
"29970" "Bra030061" 2412
"29971" "Bra030062" 273
"29972" "Bra030063" 768
"29973" "Bra030064" 1452
"29974" "Bra030065" 2919
"29975" "Bra030066" 870
"29976" "Bra030067" 618
"29977" "Bra030068" 195
"29978" "Bra030069" 372
"29979" "Bra030070" 927
"29980" "Bra030071" 507
"29981" "Bra030072" 867
"29982" "Bra030073" 603
"29983" "Bra030074" 1827
"29984" "Bra030075" 378
"29985" "Bra030076" 726
"29986" "Bra030077" 243
"29987" "Bra030078" 1050
"29988" "Bra030079" 1785
"29989" "Bra030080" 219
"29990" "Bra030081" 444
"29991" "Bra030082" 735
"29992" "Bra030083" 960
"29993" "Bra030084" 210
"29994" "Bra030085" 1908
"29995" "Bra030086" 285
"29996" "Bra030087" 1035
"29997" "Bra030088" 369
"29998" "Bra030089" 897
"29999" "Bra030090" 369
"30000" "Bra030091" 516
"30001" "Bra030092" 2223
"30002" "Bra030093" 324
"30003" "Bra030094" 537
"30004" "Bra030095" 507
"30005" "Bra030096" 735
"30006" "Bra030097" 531
"30007" "Bra030098" 2997
"30008" "Bra030099" 930
"30009" "Bra030100" 720
"30010" "Bra030101" 501
"30011" "Bra030102" 411
"30012" "Bra030103" 450
"30013" "Bra030104" 336
"30014" "Bra030105" 657
"30015" "Bra030106" 1014
"30016" "Bra030107" 1203
"30017" "Bra030108" 1188
"30018" "Bra030109" 1146
"30019" "Bra030110" 366
"30020" "Bra030111" 1170
"30021" "Bra030112" 495
"30022" "Bra030113" 816
"30023" "Bra030114" 564
"30024" "Bra030115" 528
"30025" "Bra030116" 1137
"30026" "Bra030117" 390
"30027" "Bra030118" 1047
"30028" "Bra030119" 426
"30029" "Bra030120" 699
"30030" "Bra030121" 588
"30031" "Bra030122" 516
"30032" "Bra030123" 228
"30033" "Bra030124" 369
"30034" "Bra030125" 534
"30035" "Bra030126" 1530
"30036" "Bra030127" 393
"30037" "Bra030128" 504
"30038" "Bra030129" 1461
"30039" "Bra030130" 1851
"30040" "Bra030131" 276
"30041" "Bra030132" 360
"30042" "Bra030133" 321
"30043" "Bra030134" 2349
"30044" "Bra030135" 2211
"30045" "Bra030136" 729
"30046" "Bra030137" 3003
"30047" "Bra030138" 585
"30048" "Bra030139" 1545
"30049" "Bra030140" 2253
"30050" "Bra030141" 579
"30051" "Bra030142" 480
"30052" "Bra030143" 735
"30053" "Bra030144" 411
"30054" "Bra030145" 219
"30055" "Bra030146" 570
"30056" "Bra030147" 735
"30057" "Bra030148" 765
"30058" "Bra030149" 1029
"30059" "Bra030150" 618
"30060" "Bra030151" 1506
"30061" "Bra030152" 771
"30062" "Bra030153" 2082
"30063" "Bra030154" 411
"30064" "Bra030155" 1095
"30065" "Bra030156" 1083
"30066" "Bra030157" 918
"30067" "Bra030158" 1668
"30068" "Bra030159" 891
"30069" "Bra030160" 519
"30070" "Bra030161" 2145
"30071" "Bra030162" 357
"30072" "Bra030163" 1059
"30073" "Bra030164" 765
"30074" "Bra030165" 3657
"30075" "Bra030166" 2178
"30076" "Bra030167" 2925
"30077" "Bra030168" 2526
"30078" "Bra030169" 1929
"30079" "Bra030170" 2301
"30080" "Bra030171" 792
"30081" "Bra030172" 729
"30082" "Bra030173" 300
"30083" "Bra030174" 2871
"30084" "Bra030175" 858
"30085" "Bra030176" 1266
"30086" "Bra030177" 390
"30087" "Bra030178" 834
"30088" "Bra030179" 2169
"30089" "Bra030180" 576
"30090" "Bra030181" 804
"30091" "Bra030182" 804
"30092" "Bra030183" 3459
"30093" "Bra030184" 684
"30094" "Bra030185" 1770
"30095" "Bra030186" 1041
"30096" "Bra030187" 1026
"30097" "Bra030188" 528
"30098" "Bra030189" 822
"30099" "Bra030190" 1308
"30100" "Bra030191" 4563
"30101" "Bra030192" 738
"30102" "Bra030193" 726
"30103" "Bra030194" 720
"30104" "Bra030195" 1290
"30105" "Bra030196" 900
"30106" "Bra030197" 258
"30107" "Bra030198" 1602
"30108" "Bra030199" 1425
"30109" "Bra030200" 846
"30110" "Bra030201" 300
"30111" "Bra030202" 1710
"30112" "Bra030203" 558
"30113" "Bra030204" 1062
"30114" "Bra030205" 768
"30115" "Bra030206" 1011
"30116" "Bra030207" 981
"30117" "Bra030208" 915
"30118" "Bra030209" 387
"30119" "Bra030210" 969
"30120" "Bra030211" 189
"30121" "Bra030212" 2379
"30122" "Bra030213" 201
"30123" "Bra030214" 1584
"30124" "Bra030215" 1569
"30125" "Bra030216" 1509
"30126" "Bra030217" 1509
"30127" "Bra030218" 2019
"30128" "Bra030219" 801
"30129" "Bra030220" 2568
"30130" "Bra030221" 261
"30131" "Bra030222" 684
"30132" "Bra030223" 1239
"30133" "Bra030224" 870
"30134" "Bra030225" 888
"30135" "Bra030226" 1863
"30136" "Bra030227" 2703
"30137" "Bra030228" 711
"30138" "Bra030229" 7560
"30139" "Bra030230" 387
"30140" "Bra030231" 954
"30141" "Bra030232" 1068
"30142" "Bra030233" 891
"30143" "Bra030234" 399
"30144" "Bra030235" 351
"30145" "Bra030236" 738
"30146" "Bra030237" 1221
"30147" "Bra030238" 894
"30148" "Bra030239" 1620
"30149" "Bra030240" 246
"30150" "Bra030241" 990
"30151" "Bra030242" 2382
"30152" "Bra030243" 657
"30153" "Bra030244" 576
"30154" "Bra030245" 1359
"30155" "Bra030246" 1632
"30156" "Bra030247" 327
"30157" "Bra030248" 3096
"30158" "Bra030249" 825
"30159" "Bra030250" 711
"30160" "Bra030251" 1401
"30161" "Bra030252" 759
"30162" "Bra030253" 1533
"30163" "Bra030254" 663
"30164" "Bra030255" 711
"30165" "Bra030256" 1017
"30166" "Bra030257" 858
"30167" "Bra030258" 516
"30168" "Bra030259" 549
"30169" "Bra030260" 384
"30170" "Bra030261" 516
"30171" "Bra030262" 6471
"30172" "Bra030263" 225
"30173" "Bra030264" 972
"30174" "Bra030265" 1101
"30175" "Bra030266" 1377
"30176" "Bra030267" 759
"30177" "Bra030268" 984
"30178" "Bra030269" 1110
"30179" "Bra030270" 909
"30180" "Bra030271" 1161
"30181" "Bra030272" 498
"30182" "Bra030273" 591
"30183" "Bra030274" 633
"30184" "Bra030275" 891
"30185" "Bra030276" 1581
"30186" "Bra030277" 2001
"30187" "Bra030278" 384
"30188" "Bra030279" 1176
"30189" "Bra030280" 2028
"30190" "Bra030281" 1473
"30191" "Bra030282" 972
"30192" "Bra030283" 861
"30193" "Bra030284" 507
"30194" "Bra030285" 795
"30195" "Bra030286" 2241
"30196" "Bra030287" 1545
"30197" "Bra030288" 1152
"30198" "Bra030289" 1014
"30199" "Bra030290" 603
"30200" "Bra030291" 1563
"30201" "Bra030292" 327
"30202" "Bra030293" 546
"30203" "Bra030294" 1467
"30204" "Bra030295" 852
"30205" "Bra030296" 2529
"30206" "Bra030297" 1884
"30207" "Bra030298" 2766
"30208" "Bra030299" 1089
"30209" "Bra030300" 2457
"30210" "Bra030301" 573
"30211" "Bra030302" 1098
"30212" "Bra030303" 1173
"30213" "Bra030304" 2529
"30214" "Bra030305" 288
"30215" "Bra030306" 1059
"30216" "Bra030307" 966
"30217" "Bra030308" 861
"30218" "Bra030309" 360
"30219" "Bra030310" 456
"30220" "Bra030311" 282
"30221" "Bra030312" 1293
"30222" "Bra030313" 516
"30223" "Bra030314" 1383
"30224" "Bra030315" 282
"30225" "Bra030316" 939
"30226" "Bra030317" 771
"30227" "Bra030318" 1518
"30228" "Bra030319" 1071
"30229" "Bra030320" 1005
"30230" "Bra030321" 1467
"30231" "Bra030322" 2097
"30232" "Bra030323" 1338
"30233" "Bra030324" 354
"30234" "Bra030325" 618
"30235" "Bra030326" 339
"30236" "Bra030327" 10770
"30237" "Bra030328" 2331
"30238" "Bra030329" 279
"30239" "Bra030330" 696
"30240" "Bra030331" 804
"30241" "Bra030332" 1176
"30242" "Bra030333" 471
"30243" "Bra030334" 975
"30244" "Bra030335" 981
"30245" "Bra030336" 288
"30246" "Bra030337" 1092
"30247" "Bra030338" 1050
"30248" "Bra030339" 1755
"30249" "Bra030340" 834
"30250" "Bra030341" 375
"30251" "Bra030342" 702
"30252" "Bra030343" 204
"30253" "Bra030344" 1170
"30254" "Bra030345" 1230
"30255" "Bra030346" 1104
"30256" "Bra030347" 1383
"30257" "Bra030348" 1305
"30258" "Bra030349" 558
"30259" "Bra030350" 2139
"30260" "Bra030351" 1368
"30261" "Bra030352" 219
"30262" "Bra030353" 768
"30263" "Bra030354" 813
"30264" "Bra030355" 627
"30265" "Bra030356" 585
"30266" "Bra030357" 153
"30267" "Bra030358" 672
"30268" "Bra030359" 1398
"30269" "Bra030360" 1395
"30270" "Bra030361" 504
"30271" "Bra030362" 423
"30272" "Bra030363" 378
"30273" "Bra030364" 657
"30274" "Bra030365" 408
"30275" "Bra030366" 993
"30276" "Bra030367" 297
"30277" "Bra030368" 216
"30278" "Bra030369" 873
"30279" "Bra030370" 792
"30280" "Bra030371" 375
"30281" "Bra030372" 543
"30282" "Bra030373" 558
"30283" "Bra030374" 939
"30284" "Bra030375" 2439
"30285" "Bra030376" 351
"30286" "Bra030377" 333
"30287" "Bra030378" 1026
"30288" "Bra030379" 960
"30289" "Bra030380" 1131
"30290" "Bra030381" 1149
"30291" "Bra030382" 582
"30292" "Bra030383" 576
"30293" "Bra030384" 2016
"30294" "Bra030385" 2112
"30295" "Bra030386" 1581
"30296" "Bra030387" 1287
"30297" "Bra030388" 2781
"30298" "Bra030389" 261
"30299" "Bra030390" 639
"30300" "Bra030391" 1503
"30301" "Bra030392" 1704
"30302" "Bra030393" 288
"30303" "Bra030394" 1212
"30304" "Bra030395" 621
"30305" "Bra030396" 1614
"30306" "Bra030397" 618
"30307" "Bra030398" 1746
"30308" "Bra030399" 507
"30309" "Bra030400" 441
"30310" "Bra030401" 819
"30311" "Bra030402" 3216
"30312" "Bra030403" 195
"30313" "Bra030404" 423
"30314" "Bra030405" 1515
"30315" "Bra030406" 1962
"30316" "Bra030407" 1014
"30317" "Bra030408" 330
"30318" "Bra030409" 234
"30319" "Bra030410" 243
"30320" "Bra030411" 2157
"30321" "Bra030412" 2673
"30322" "Bra030413" 276
"30323" "Bra030414" 2580
"30324" "Bra030415" 2058
"30325" "Bra030416" 2688
"30326" "Bra030417" 2556
"30327" "Bra030418" 1170
"30328" "Bra030419" 1335
"30329" "Bra030420" 1866
"30330" "Bra030421" 1254
"30331" "Bra030422" 744
"30332" "Bra030423" 558
"30333" "Bra030424" 483
"30334" "Bra030425" 1485
"30335" "Bra030426" 564
"30336" "Bra030427" 297
"30337" "Bra030428" 1554
"30338" "Bra030429" 1659
"30339" "Bra030430" 1014
"30340" "Bra030431" 171
"30341" "Bra030432" 1842
"30342" "Bra030433" 1236
"30343" "Bra030434" 1362
"30344" "Bra030435" 1182
"30345" "Bra030436" 603
"30346" "Bra030437" 2079
"30347" "Bra030438" 195
"30348" "Bra030439" 1272
"30349" "Bra030440" 978
"30350" "Bra030441" 1272
"30351" "Bra030442" 375
"30352" "Bra030443" 2229
"30353" "Bra030444" 564
"30354" "Bra030445" 360
"30355" "Bra030446" 1554
"30356" "Bra030447" 1431
"30357" "Bra030448" 1131
"30358" "Bra030449" 2085
"30359" "Bra030450" 1023
"30360" "Bra030451" 1695
"30361" "Bra030452" 624
"30362" "Bra030453" 627
"30363" "Bra030454" 1164
"30364" "Bra030455" 480
"30365" "Bra030456" 933
"30366" "Bra030457" 312
"30367" "Bra030458" 951
"30368" "Bra030459" 678
"30369" "Bra030460" 402
"30370" "Bra030461" 2259
"30371" "Bra030462" 249
"30372" "Bra030463" 1356
"30373" "Bra030464" 378
"30374" "Bra030465" 1452
"30375" "Bra030466" 570
"30376" "Bra030467" 564
"30377" "Bra030468" 531
"30378" "Bra030469" 588
"30379" "Bra030470" 2322
"30380" "Bra030471" 234
"30381" "Bra030472" 3507
"30382" "Bra030473" 1548
"30383" "Bra030474" 246
"30384" "Bra030475" 1221
"30385" "Bra030476" 978
"30386" "Bra030477" 552
"30387" "Bra030478" 1935
"30388" "Bra030479" 1056
"30389" "Bra030480" 1908
"30390" "Bra030481" 1785
"30391" "Bra030482" 2061
"30392" "Bra030483" 2055
"30393" "Bra030484" 1290
"30394" "Bra030485" 1014
"30395" "Bra030486" 2475
"30396" "Bra030487" 525
"30397" "Bra030488" 1899
"30398" "Bra030489" 294
"30399" "Bra030490" 1497
"30400" "Bra030491" 750
"30401" "Bra030492" 417
"30402" "Bra030493" 225
"30403" "Bra030494" 456
"30404" "Bra030495" 366
"30405" "Bra030496" 1761
"30406" "Bra030497" 1065
"30407" "Bra030498" 1074
"30408" "Bra030499" 774
"30409" "Bra030500" 993
"30410" "Bra030501" 846
"30411" "Bra030502" 1140
"30412" "Bra030503" 3831
"30413" "Bra030504" 900
"30414" "Bra030505" 561
"30415" "Bra030506" 1173
"30416" "Bra030507" 1941
"30417" "Bra030508" 387
"30418" "Bra030509" 657
"30419" "Bra030510" 1263
"30420" "Bra030511" 1731
"30421" "Bra030512" 792
"30422" "Bra030513" 366
"30423" "Bra030514" 1338
"30424" "Bra030515" 633
"30425" "Bra030516" 1332
"30426" "Bra030517" 2802
"30427" "Bra030518" 1773
"30428" "Bra030519" 1293
"30429" "Bra030520" 1278
"30430" "Bra030521" 354
"30431" "Bra030522" 2730
"30432" "Bra030523" 654
"30433" "Bra030524" 3084
"30434" "Bra030525" 1347
"30435" "Bra030526" 1245
"30436" "Bra030527" 963
"30437" "Bra030528" 2211
"30438" "Bra030529" 282
"30439" "Bra030530" 1194
"30440" "Bra030531" 342
"30441" "Bra030532" 1188
"30442" "Bra030533" 1179
"30443" "Bra030534" 1815
"30444" "Bra030535" 852
"30445" "Bra030536" 1344
"30446" "Bra030537" 519
"30447" "Bra030538" 915
"30448" "Bra030539" 798
"30449" "Bra030540" 1197
"30450" "Bra030541" 693
"30451" "Bra030542" 1200
"30452" "Bra030543" 438
"30453" "Bra030544" 3018
"30454" "Bra030545" 285
"30455" "Bra030546" 867
"30456" "Bra030547" 1590
"30457" "Bra030548" 825
"30458" "Bra030549" 876
"30459" "Bra030550" 1509
"30460" "Bra030551" 1611
"30461" "Bra030552" 234
"30462" "Bra030553" 816
"30463" "Bra030554" 2247
"30464" "Bra030555" 2346
"30465" "Bra030556" 1437
"30466" "Bra030557" 996
"30467" "Bra030558" 2211
"30468" "Bra030559" 546
"30469" "Bra030560" 690
"30470" "Bra030561" 537
"30471" "Bra030562" 1452
"30472" "Bra030563" 483
"30473" "Bra030564" 5052
"30474" "Bra030565" 498
"30475" "Bra030566" 1080
"30476" "Bra030567" 864
"30477" "Bra030568" 1860
"30478" "Bra030569" 999
"30479" "Bra030570" 1863
"30480" "Bra030571" 453
"30481" "Bra030572" 660
"30482" "Bra030573" 423
"30483" "Bra030574" 1155
"30484" "Bra030575" 1725
"30485" "Bra030576" 5076
"30486" "Bra030577" 432
"30487" "Bra030578" 393
"30488" "Bra030579" 468
"30489" "Bra030580" 513
"30490" "Bra030581" 2904
"30491" "Bra030582" 582
"30492" "Bra030583" 1296
"30493" "Bra030584" 987
"30494" "Bra030585" 2004
"30495" "Bra030586" 1356
